ID,2012 pořadí kategorie,2013 pořadí kategorie,2014 pořadí kategorie,2015 pořadí kategorie,2016 pořadí kategorie,2017 pořadí kategorie,2018 pořadí kategorie,2019 pořadí kategorie,2020 pořadí kategorie,2021 pořadí kategorie,2022 pořadí kategorie,2023 pořadí kategorie,2024 pořadí kategorie,2025 pořadí kategorie,2026 pořadí kategorie,2013 Pořadí skokani kategorie,2014 Pořadí skokani kategorie,2015 Pořadí skokani kategorie,2016 Pořadí skokani kategorie,2017 Pořadí skokani kategorie,2018 Pořadí skokani kategorie,2019 Pořadí skokani kategorie,2020 Pořadí skokani kategorie,2021 Pořadí skokani kategorie,2022 Pořadí skokani kategorie,2023 Pořadí skokani kategorie,2024 Pořadí skokani kategorie,2025 Pořadí skokani kategorie,2026 Pořadí skokani kategorie
79443,,,,,,,,,,,112,205,213,335,,,,,,,,,,,,,,,
79446,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,
79447,,,,,,,,,,,98,204,,,,,,,,,,,,,,,,,
79448,,,,,,,,,,,78,305,347,,,,,,,,,,,,,,,,
79449,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,
79450,,,,,,,,,,,865,,,,,,,,,,,,,,,,,,
79451,,,,,,,,,,,223,,,,,,,,,,,,,,,,,,
79458,,,,,,,,,,,1220,,,,,,,,,,,,,,,,,,
79464,,,,,,,,,,,,,731,644,995,,,,,,,,,,,,,468,940
79472,,,,,,,,,,,32,33,,,,,,,,,,,,,,,,,
79473,,,,,,,,,,,1034,310,229,163,271,,,,,,,,,,,,15,254,888
79499,,,,,,,,,,,140,,,,,,,,,,,,,,,,,,
79500,,,,,,,,,,,414,286,409,365,344,,,,,,,,,,,210,527,658,205
79512,,,,,,,,,,,,922,,1058,1093,,,,,,,,,,,,,,929
79516,,,,,,,,,,,,1019,1700,1752,,,,,,,,,,,,,,,
79517,,,,,,,,,,,,111,58,96,48,,,,,,,,,,,,37,18,156
79519,,,,,,,,,,,298,,,,,,,,,,,,,,,,,,
79520,,,,,,,,,,,2179,,,,,,,,,,,,,,,,,,
79521,,,,,,,,,,,568,,,,,,,,,,,,,,,,,,
79540,,,,,,,,,,,1638,740,837,824,,,,,,,,,,,,,263,814,
79542,,,,,,,,,,,1848,,,,,,,,,,,,,,,,,,
79546,,,,,,,,,,,1182,961,669,673,799,,,,,,,,,,,,185,311,1418
79548,,,,,,,,,,,,114,257,230,347,,,,,,,,,,,,,,
79551,,,,,,,,,,438,541,688,605,806,663,,,,,,,,,,,,410,550,520
79569,,,,,,,,,,,1775,1486,1937,2007,,,,,,,,,,,,,,,
79580,,,,,,,,,,1201,2310,,,,,,,,,,,,,,,,,,
79589,,,,,,,,,,4,14,13,5,1,1,,,,,,,,,,2,,,2,3
79592,,,,,,,,,,,1617,521,692,496,,,,,,,,,,,,,459,298,
79593,,,,,,,,,,,1638,,,,,,,,,,,,,,,,,,
79595,,,,,,,,,,,426,331,256,330,265,,,,,,,,,,,,175,161,392
79598,,,,,,,,,,,1231,,,,,,,,,,,,,,,,,,
79602,,,,,,,,,,,458,659,413,435,332,,,,,,,,,,,234,134,201,406
79603,,,,,,,,,,,567,468,621,480,641,,,,,,,,,,,,187,336,579
79604,,,,,,,,,,,,,1185,884,1109,,,,,,,,,,,,,,518
79608,,,,,,,,,,,,1265,,,,,,,,,,,,,,,,,
79610,,,,,,,,,,,817,1128,997,1223,953,,,,,,,,,,,636,485,935,313
79611,,,,,,,,,,,344,290,525,445,643,,,,,,,,,,,210,447,402,733
79612,,,,,,,,,,,479,,,,,,,,,,,,,,,,,,
79625,,,,,,,,,,,1188,,,1681,2078,,,,,,,,,,,,,,
79626,,,,,,,,,,,651,,,,,,,,,,,,,,,,,,
79629,,,,,,,,,,,683,,,,,,,,,,,,,,,,,,
79644,,,,,,,,,,,260,732,,,,,,,,,,,,,,,,,
79645,,,,,,,,,,,337,354,,,,,,,,,,,,,,,,,
79646,,,,,,,,,,,98,357,391,1028,1092,,,,,,,,,,,,,,
79647,,,,,,,,,,,,57,35,18,22,,,,,,,,,,,,,6,8
79648,,,,,,,,,,,1619,1456,1941,,,,,,,,,,,,,,,,
79649,,,,,,,,,,,887,,,,,,,,,,,,,,,,,,
79651,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
79663,,,,,,,,,,88,210,241,,,,,,,,,,,,,548,938,,,
79664,,,,,,,,,,,783,674,695,1017,1072,,,,,,,,,,,69,857,1303,1213
79666,,,,,,,,,,,115,289,203,269,225,,,,,,,,,,,184,127,187,470
79667,,,,,,,,,,,1423,1502,,,,,,,,,,,,,,1237,,,
79668,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,
79677,,,,,,,,,,,258,256,250,253,251,,,,,,,,,,,,,,158
79679,,,,,,,,,,,184,582,657,1270,,,,,,,,,,,,,,,
79688,,,,,,,,,,,68,273,217,720,423,,,,,,,,,,,,,,
79690,,,,,,,,,,,1519,,,,,,,,,,,,,,,,,,
79691,,,,,,,,,,,1034,563,,454,,,,,,,,,,,,,,,
79697,,,,,,,,,,,19,109,70,222,154,,,,,,,,,,,44,48,206,180
79700,,,,,,,,,,,780,390,414,,437,,,,,,,,,,,50,143,,
79701,,,,,,,,,,,725,513,372,217,366,,,,,,,,,,,,13,128,978
79702,,,,,,,,,,,426,,892,813,1369,,,,,,,,,,,,,,
79704,,,,,,,,,,438,759,1257,,,,,,,,,,,,,,,,,
79707,,,,,,,,,,,265,,,,,,,,,,,,,,,,,,
79714,,,,,,,,,,836,1372,1563,1588,,,,,,,,,,,,,655,1054,,
79717,,,,,,,,,,149,618,580,,,1702,,,,,,,,,,,,,,
79718,,,,,,,,,,,,1136,,,,,,,,,,,,,,,,,
79719,,,,,,,,,,,673,,,,,,,,,,,,,,,,,,
79720,,,,,,,,,,,1204,,,,,,,,,,,,,,,,,,
79728,,,,,,,,,,,1595,,,,,,,,,,,,,,,,,,
79729,,,,,,,,,,,33,84,,,109,,,,,,,,,,,150,,,
79734,,,,,,,,,,,339,368,781,,,,,,,,,,,,,268,604,,
79739,,,,,,,,,,,,10,10,65,43,,,,,,,,,,,,8,62,52
79740,,,,,,,,,,,,113,116,160,121,,,,,,,,,,,,61,87,66
79743,,,,,,,,,,,764,,,,,,,,,,,,,,,,,,
79746,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
79748,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,
79749,,,,,,,,,,3,6,10,8,,,,,,,,,,,,587,868,1004,,
79752,,,,,,,,,,26,157,106,274,196,327,,,,,,,,,,,37,181,187,287
79755,,,,,,,,,,52,151,150,251,244,,,,,,,,,,,,,,,
79756,,,,,,,,,,,55,56,205,171,,,,,,,,,,,,,,,
79761,,,,,,,,,,,,486,,,,,,,,,,,,,,,,,
79764,,,,,,,,,,,23,24,,,,,,,,,,,,,,,,,
79765,,,,,,,,,,,351,,,,,,,,,,,,,,,,,,
79766,,,,,,,,,,,593,565,,,,,,,,,,,,,,482,,,
79773,,,,,,,,,,,,435,900,931,,,,,,,,,,,,,626,609,
79774,,,,,,,,,,,1638,,,,,,,,,,,,,,,,,,
79781,,,,,,,,,,697,,,,,,,,,,,,,,,,,,,
79789,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,
79795,,,,,,,,,,,1117,,,,,,,,,,,,,,,,,,
79796,,,,,,,,,,,,97,99,109,456,,,,,,,,,,,,,,
79797,,,,,,,,,,424,291,611,,,,,,,,,,,,,,554,,,
79798,,,,,,,,,,351,,,,,,,,,,,,,,,,,,,
79800,,,,,,,,,,431,,,,,,,,,,,,,,,,,,,
79805,,,,,,,,,,,611,740,,,,,,,,,,,,,,606,,,
79808,,,,,,,,,,751,1638,2187,,,,,,,,,,,,,,,,,
79817,,,,,,,,,,,328,272,887,,,,,,,,,,,,,,,,
79818,,,,,,,,,,,298,280,914,912,,,,,,,,,,,,,,,
79819,,,,,,,,,,,59,51,52,192,74,,,,,,,,,,,,,,15
79820,,,,,,,,,,,44,,177,288,135,,,,,,,,,,,,,87,59
79821,,,,,,,,,,,86,,29,56,50,,,,,,,,,,,,,20,70
79826,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,
79827,,,,,,,,,,401,791,,,,,,,,,,,,,,,,,,
79830,,,,,,,,,,,1581,1565,,,,,,,,,,,,,,,,,
79838,,,,,,,,,,,281,224,231,103,168,,,,,,,,,,,,,59,299
79845,,,,,,,,,,,523,,,,,,,,,,,,,,,,,,
79847,,,,,,,,,,,1034,,,,,,,,,,,,,,,,,,
79849,,,,,,,,,,,1034,,,,,,,,,,,,,,,,,,
79853,,,,,,,,,,,204,586,142,195,165,,,,,,,,,,,,,170,515
79854,,,,,,,,,,,242,598,207,358,219,,,,,,,,,,,,,388,178
79855,,,,,,,,,,,,820,1170,,,,,,,,,,,,,,668,,
79856,,,,,,,,,,,,378,323,,,,,,,,,,,,,,48,,
79877,,,,,,,,,,,,1016,772,,,,,,,,,,,,,,,,
79878,,,,,,,,,,,869,,,,,,,,,,,,,,,,,,
79879,,,,,,,,,,,,270,611,628,,,,,,,,,,,,,,,
79880,,,,,,,,,,,37,45,230,243,,,,,,,,,,,,,,,
79882,,,,,,,,,,,212,225,679,584,931,,,,,,,,,,,,,,366
79883,,,,,,,,,,,50,270,254,728,708,,,,,,,,,,,,,,
79884,,,,,,,,,,,633,458,686,504,831,,,,,,,,,,,,261,312,995
79885,,,,,,,,,,,460,396,754,764,1241,,,,,,,,,,,193,530,603,1043
79887,,,,,,,,,,,489,333,632,568,928,,,,,,,,,,,123,468,507,995
79890,,,,,,,,,,,,611,,,,,,,,,,,,,,,,,
79894,,,,,,,,,,749,1448,891,919,860,,,,,,,,,,,,,268,856,
79895,,,,,,,,,,349,700,272,350,269,263,,,,,,,,,,,14,287,460,274
79897,,,,,,,,,,742,1400,1373,1588,1387,,,,,,,,,,,,850,488,633,
79902,,,,,,,,,,,272,,,,,,,,,,,,,,,,,,
79907,,,,,,,,,,,18,98,44,70,35,,,,,,,,,,,41,24,23,132
79911,,,,,,,,,,,600,645,1113,1196,1727,,,,,,,,,,,,,,
79919,,,,,,,,,,,,1136,1818,,,,,,,,,,,,,,,,
79920,,,,,,,,,,,195,,,,,,,,,,,,,,,,,,
79923,,,,,,,,,,,29,109,,,,,,,,,,,,,,,,,
79924,,,,,,,,,,,,347,,,,,,,,,,,,,,,,,
79925,,,,,,,,,,,169,266,295,390,,,,,,,,,,,,,,,
79926,,,,,,,,,,,323,854,919,1482,1375,,,,,,,,,,,,,,
79927,,,,,,,,,,221,499,449,551,553,601,,,,,,,,,,169,433,304,901,416
79929,,,,,,,,,,,,1136,,,,,,,,,,,,,,,,,
79931,,,,,,,,,,,698,697,754,676,879,,,,,,,,,,,498,201,619,996
79938,,,,,,,,,,,64,51,58,109,55,,,,,,,,,,,,,,42
79939,,,,,,,,,,,70,50,58,25,,,,,,,,,,,,,,,
79940,,,,,,,,,,,61,232,,,487,,,,,,,,,,,,,,
79941,,,,,,,,,,,445,298,512,391,687,,,,,,,,,,,134,401,296,1103
79943,,,,,,,,,,,2117,,,,,,,,,,,,,,,,,,
79945,,,,,,,,,,,922,856,995,997,1339,,,,,,,,,,,436,274,903,1134
79956,,,,,,,,,,163,755,,,,,,,,,,,,,,,,,,
79957,,,,,,,,,,,86,64,,,,,,,,,,,,,,,,,
79960,,,,,,,,,,438,648,1239,,,,,,,,,,,,,,,,,
79963,,,,,,,,,,438,,,,,,,,,,,,,,,,,,,
79967,,,,,,,,,,,893,,,,,,,,,,,,,,,,,,
79968,,,,,,,,,,136,724,,,,,,,,,,,,,,,,,,
79969,,,,,,,,,,438,707,1287,1210,,,,,,,,,,,,,,,,
79972,,,,,,,,,,,,480,,,,,,,,,,,,,,,,,
79981,,,,,,,,,,,,622,490,591,504,,,,,,,,,,,,331,327,588
79985,,,,,,,,,,,,453,,1145,,,,,,,,,,,,,,,
79986,,,,,,,,,,,,569,776,638,924,,,,,,,,,,,,543,465,1289
79988,,,,,,,,,,,,,706,466,602,,,,,,,,,,,,,,163
79995,,,,,,,,,,,957,,,,,,,,,,,,,,,,,,
79998,,,,,,,,,,,,83,84,98,408,,,,,,,,,,,,,,
80000,,,,,,,,,,,177,373,265,336,265,,,,,,,,,,,548,212,366,503
80001,,,,,,,,,,,1743,1009,1413,1378,,,,,,,,,,,,,1115,1072,
80002,,,,,,,,,,,1034,282,702,615,831,,,,,,,,,,,,653,483,619
80003,,,,,,,,,,,825,1221,,,,,,,,,,,,,,810,,,
80004,,,,,,,,,,,1732,1505,1812,1750,,,,,,,,,,,,,,845,
80005,,,,,,,,,,,755,1029,790,769,916,,,,,,,,,,,573,263,291,1445
80006,,,,,,,,,,,721,714,1173,1177,,,,,,,,,,,,479,967,879,
80010,,,,,,,,,,,,1078,970,1417,,,,,,,,,,,,,,861,
80013,,,,,,,,,,304,673,631,1031,1032,,,,,,,,,,,,447,900,921,
80014,,,,,,,,,,242,337,,,,,,,,,,,,,,133,,,,
80017,,,,,,,,,,,,90,408,,1088,,,,,,,,,,,,,,
80019,,,,,,,,,,,2577,1283,,,,,,,,,,,,,,,,,
80031,,,,,,,,,,,1502,1588,,,,,,,,,,,,,,1251,,,
80032,,,,,,,,,,,691,490,836,685,729,,,,,,,,,,,,410,386,264
80041,,,,,,,,,,,792,764,,,,,,,,,,,,,,456,,,
80044,,,,,,,,,,,423,874,,,,,,,,,,,,,,584,,,
80052,,,,,,,,,,,207,295,271,342,277,,,,,,,,,,,,,,
80054,,,,,,,,,,,1034,,,,,,,,,,,,,,,,,,
80055,,,,,,,,,,,426,,,,,,,,,,,,,,,,,,
80060,,,,,,,,,,831,,,,,,,,,,,,,,,,,,,
80062,,,,,,,,,,,,166,344,190,217,,,,,,,,,,,,515,110,277
80063,,,,,,,,,,,150,61,56,52,86,,,,,,,,,,,31,42,648,692
80064,,,,,,,,,,163,273,72,87,50,114,,,,,,,,,,,5,102,305,988
80074,,,,,,,,,,,299,862,,1589,,,,,,,,,,,,,,,
80085,,,,,,,,,,,973,840,,,,,,,,,,,,,,,,,
80090,,,,,,,,,,,271,415,374,630,628,,,,,,,,,,,292,458,871,956
80091,,,,,,,,,,,426,988,881,,,,,,,,,,,,,,,,
80092,,,,,,,,,,,263,,,,,,,,,,,,,,,,,,
80093,,,,,,,,,,,,129,128,,,,,,,,,,,,,,,,
80094,,,,,,,,,,,,,50,263,,,,,,,,,,,,,,,
80097,,,,,,,,,,626,,,,,,,,,,,,,,,,,,,
80098,,,,,,,,,,,884,731,1110,1172,,,,,,,,,,,,,,,
80099,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,
80100,,,,,,,,,,,348,,,,,,,,,,,,,,,,,,
80104,,,,,,,,,,163,1034,1136,1116,,,,,,,,,,,,,,,,
80105,,,,,,,,,,140,,504,726,703,958,,,,,,,,,,,,583,812,1173
80107,,,,,,,,,,,1479,,,,,,,,,,,,,,,,,,
80111,,,,,,,,,,,,79,157,120,153,,,,,,,,,,,,,,72
80113,,,,,,,,,,138,433,329,701,575,947,,,,,,,,,,,176,574,424,1024
80114,,,,,,,,,,163,,,,,,,,,,,,,,,,,,,
80119,,,,,,,,,,23,357,324,506,286,,,,,,,,,,,,,,124,
80122,,,,,,,,,,,,,,1265,,,,,,,,,,,,,,,
80130,,,,,,,,,,,67,82,380,376,1074,,,,,,,,,,,,,,
80131,,,,,,,,,,,274,773,,,,,,,,,,,,,,,,,
80132,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,
80133,,,,,,,,,,,426,342,941,858,,,,,,,,,,,,,,,
80134,,,,,,,,,,,309,,,,,,,,,,,,,,,,,,
80136,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,
80137,,,,,,,,,,,109,,,,,,,,,,,,,,,,,,
80138,,,,,,,,,,,468,,,,,,,,,,,,,,,,,,
80151,,,,,,,,,,,253,663,,,,,,,,,,,,,,,,,
80156,,,,,,,,,,,94,225,183,597,,,,,,,,,,,,,,279,
80157,,,,,,,,,,,98,44,235,233,573,,,,,,,,,,,,,,
80158,,,,,,,,,,,1005,1103,1666,1758,,,,,,,,,,,,,,,
80159,,,,,,,,,,,,,,203,190,,,,,,,,,,,,,,121
80164,,,,,,,,,,,,,328,343,582,,,,,,,,,,,,,996,1434
80167,,,,,,,,,,,84,60,47,173,110,,,,,,,,,,,,61,241,152
80173,,,,,,,,,,,,,538,236,442,,,,,,,,,,,,,56,493
80178,,,,,,,,,,,296,498,430,532,493,,,,,,,,,,,818,550,689,905
80183,,,,,,,,,,,,108,124,208,229,,,,,,,,,,,,78,152,166
80187,,,,,,,,,,153,758,519,429,507,650,,,,,,,,,,,,24,696,498
80188,,,,,,,,,,,119,352,,,,,,,,,,,,,,224,,,
80189,,,,,,,,,,,1157,,1737,,,,,,,,,,,,,,,,
80190,,,,,,,,,,,564,636,1221,1327,,,,,,,,,,,,,,,
80191,,,,,,,,,,,2153,,,,,,,,,,,,,,,,,,
80193,,,,,,,,,,,563,705,564,,,,,,,,,,,,,655,564,,
80194,,,,,,,,,,,201,155,99,105,74,,,,,,,,,,,16,187,318,543
80196,,,,,,,,,,153,477,430,710,753,,,,,,,,,,,336,437,847,987,
80197,,,,,,,,,,,142,149,121,138,136,,,,,,,,,,,,68,72,105
80198,,,,,,,,,,,41,5,20,16,51,,,,,,,,,,,,10,54,235
80209,,,,,,,,,,,,,454,748,,,,,,,,,,,,,,,
80210,,,,,,,,,,,142,129,431,,,,,,,,,,,,,53,261,,
80211,,,,,,,,,,,2179,,,,,,,,,,,,,,,,,,
80212,,,,,,,,,,,,,225,91,93,,,,,,,,,,,,,32,93
80214,,,,,,,,,,,,,688,636,943,,,,,,,,,,,,,546,848
80216,,,,,,,,,,320,400,738,,,,,,,,,,,,,,456,,,
80218,,,,,,,,,,,426,1136,510,,937,,,,,,,,,,,,,,
80221,,,,,,,,,,,674,,,,,,,,,,,,,,,,,,
80222,,,,,,,,,,,908,1183,952,1072,845,,,,,,,,,,,546,297,593,363
80223,,,,,,,,,,,768,423,488,316,,,,,,,,,,,,,107,191,
80224,,,,,,,,,,,538,284,448,505,,,,,,,,,,,,76,693,1057,
80225,,,,,,,,,,,13,45,18,43,28,,,,,,,,,,,15,19,117,199
80226,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,
80228,,,,,,,,,,,131,168,94,180,223,,,,,,,,,,,112,130,1009,1103
80231,,,,,,,,,,,,,17,22,43,,,,,,,,,,,,,83,144
80236,,,,,,,,,,,971,,,,,,,,,,,,,,,,,,
80242,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,
80243,,,,,,,,,,,188,,,,,,,,,,,,,,,,,,
80244,,,,,,,,,,,746,,,,,,,,,,,,,,,,,,
80247,,,,,,,,,,,504,522,597,487,731,,,,,,,,,,,249,93,373,867
80248,,,,,,,,,,,317,193,408,,,,,,,,,,,,,,,,
80249,,,,,,,,,,,933,,,,,,,,,,,,,,,,,,
80256,,,,,,,,,,,63,41,70,47,79,,,,,,,,,,,25,73,43,201
80257,,,,,,,,,,,114,213,112,122,118,,,,,,,,,,,86,62,72,663
80261,,,,,,,,,,,,,,,180,,,,,,,,,,,,,,
80267,,,,,,,,,,,,,,902,,,,,,,,,,,,,,,
80270,,,,,,,,,,,426,176,251,115,201,,,,,,,,,,,,,68,348
80274,,,,,,,,,,,,111,,137,13,,,,,,,,,,,,,,1
80275,,,,,,,,,,,386,,,,,,,,,,,,,,,,,,
80276,,,,,,,,,,,838,1439,,,,,,,,,,,,,,,,,
80279,,,,,,,,,,,,525,368,402,188,,,,,,,,,,,,108,122,54
80281,,,,,,,,,,,263,,,,,,,,,,,,,,,,,,
80282,,,,,,,,,,,36,,109,,,,,,,,,,,,,,,,
80286,,,,,,,,,,438,,,,,,,,,,,,,,,,,,,
80291,,,,,,,,,,,426,,785,,,,,,,,,,,,,,,,
80292,,,,,,,,,,,1034,1669,855,1064,,,,,,,,,,,,,,538,
80298,,,,,,,,,,,426,,1192,,,,,,,,,,,,,,,,
80305,,,,,,,,,,,2179,,,,,,,,,,,,,,,,,,
80308,,,,,,,,,,,288,737,,,,,,,,,,,,,,,,,
80315,,,,,,,,,,,426,,,,,,,,,,,,,,,,,,
80316,,,,,,,,,,,426,,,,,,,,,,,,,,,,,,
80320,,,,,,,,,,,,,1054,1316,,,,,,,,,,,,,,1039,
80322,,,,,,,,,,,,480,279,305,596,,,,,,,,,,,,,294,527
80323,,,,,,,,,,,26,77,49,177,113,,,,,,,,,,,,45,235,152
80324,,,,,,,,,,,,,505,1181,775,,,,,,,,,,,,,,
80328,,,,,,,,,,,,48,41,,,,,,,,,,,,,,,,
80329,,,,,,,,,,,,129,73,291,218,,,,,,,,,,,,,,
80331,,,,,,,,,,,251,606,364,607,443,,,,,,,,,,,,,455,309
80337,,,,,,,,,,,136,244,96,193,193,,,,,,,,,,,95,24,379,660
80341,,,,,,,,,,,,1525,1606,1664,,,,,,,,,,,,,,,
80342,,,,,,,,,,,,1136,1192,,,,,,,,,,,,,,,,
80356,,,,,,,,,,,269,,,,,,,,,,,,,,,,,,
80360,,,,,,,,,,,,,1461,,,,,,,,,,,,,,,,
80363,,,,,,,,,,,381,,,,,,,,,,,,,,,,,,
80371,,,,,,,,,,,10,14,13,30,,,,,,,,,,,,8,14,16,
80372,,,,,,,,,,,521,1031,1087,1419,,,,,,,,,,,,,,,
80385,,,,,,,,,,,325,301,922,,,,,,,,,,,,,,,,
80386,,,,,,,,,,,52,292,321,609,411,,,,,,,,,,,,,,
80387,,,,,,,,,,,,18,12,4,7,,,,,,,,,,,,,,11
80388,,,,,,,,,,,87,310,336,838,785,,,,,,,,,,,,,,
80389,,,,,,,,,,,1543,2009,,,,,,,,,,,,,,,,,
80390,,,,,,,,,,,293,313,675,693,1366,,,,,,,,,,,,,,
80391,,,,,,,,,,,51,284,294,569,465,,,,,,,,,,,,,,202
80400,,,,,,,,,,,2003,,,,,,,,,,,,,,,,,,
80412,,,,,,,,,,,,11,61,19,61,,,,,,,,,,,,43,17,157
80415,,,,,,,,,,,72,242,156,221,98,,,,,,,,,,,,,44,70
80423,,,,,,,,,,,,113,24,133,,,,,,,,,,,,,,70,
80424,,,,,,,,,,,,90,262,154,294,,,,,,,,,,,,210,122,457
80427,,,,,,,,,,,337,518,486,829,,,,,,,,,,,,652,716,1367,
80438,,,,,,,,,,,,,1780,1282,,,,,,,,,,,,,,,
80439,,,,,,,,,,,,68,231,168,312,,,,,,,,,,,,242,200,424
80440,,,,,,,,,,,,495,451,590,431,,,,,,,,,,,,435,471,324
80441,,,,,,,,,,,516,554,428,708,714,,,,,,,,,,,187,339,1358,1010
80442,,,,,,,,,,,,1136,,,,,,,,,,,,,,,,,
80450,,,,,,,,,,,,1087,832,1153,1249,,,,,,,,,,,,,749,1024
80453,,,,,,,,,,,,1136,916,,,,,,,,,,,,,,,,
80457,,,,,,,,,,,426,1136,,656,,,,,,,,,,,,,,,
80464,,,,,,,,,,,,129,,,,,,,,,,,,,,,,,
80465,,,,,,,,,,,168,176,135,251,235,,,,,,,,,,,69,283,1012,796
80466,,,,,,,,,,,316,226,120,172,156,,,,,,,,,,,11,69,689,683
80467,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,
80470,,,,,,,,,,,765,,,,,,,,,,,,,,,,,,
80475,,,,,,,,,,,,1084,1153,,1790,,,,,,,,,,,,,,
80478,,,,,,,,,,,876,,1390,1407,1512,,,,,,,,,,,,,846,437
80486,,,,,,,,,,,,453,,,,,,,,,,,,,,,,,
80500,,,,,,,,,,,,1,7,,,,,,,,,,,,,,22,,
80501,,,,,,,,,,,,,211,301,345,,,,,,,,,,,,,222,229
80521,,,,,,,,,,,,,45,210,188,,,,,,,,,,,,,292,297
80531,,,,,,,,,,,,24,98,44,122,,,,,,,,,,,,32,39,137
80532,,,,,,,,,,,,270,108,193,,,,,,,,,,,,,,167,
80541,,,,,,,,,,,,878,874,1134,941,,,,,,,,,,,,530,590,480
80542,,,,,,,,,,,,50,49,153,31,,,,,,,,,,,,,,
80543,,,,,,,,,,,,28,77,56,112,,,,,,,,,,,,67,44,134
80547,,,,,,,,,,,,,,699,,,,,,,,,,,,,,,
80550,,,,,,,,,,,735,523,430,618,388,,,,,,,,,,,22,454,1132,149
80551,,,,,,,,,,,1034,,,,,,,,,,,,,,,,,,
80554,,,,,,,,,,,634,,,,,,,,,,,,,,,,,,
80555,,,,,,,,,,,,35,84,,,,,,,,,,,,,,153,,
80556,,,,,,,,,,,,,543,706,815,,,,,,,,,,,,,441,1117
80557,,,,,,,,,,,,182,,,,,,,,,,,,,,,,,
80558,,,,,,,,,,,,601,1106,,,,,,,,,,,,,,,,
80562,,,,,,,,,,,,462,207,499,,,,,,,,,,,,,,,
80568,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,
80574,,,,,,,,,,,,20,91,61,177,,,,,,,,,,,,39,57,198
80577,,,,,,,,,,,258,281,627,,,,,,,,,,,,,274,604,,
80584,,,,,,,,,,,657,,1077,,873,,,,,,,,,,,,,,
80587,,,,,,,,,,,68,169,,,,,,,,,,,,,,,,,
80589,,,,,,,,,,,25,13,,,,,,,,,,,,,,38,,,
80590,,,,,,,,,,,202,,,,,,,,,,,,,,,,,,
80592,,,,,,,,,,,,63,188,,,,,,,,,,,,,,213,,
80596,,,,,,,,,,,,72,266,268,825,,,,,,,,,,,,,,
80597,,,,,,,,,,,229,670,,,,,,,,,,,,,,,,,
80599,,,,,,,,,,369,402,,,,,,,,,,,,,,,,,,
80603,,,,,,,,,,,,,,153,37,,,,,,,,,,,,,,
80617,,,,,,,,,,,,,,,890,,,,,,,,,,,,,,
80618,,,,,,,,,,,,639,450,892,,,,,,,,,,,,,,648,
80619,,,,,,,,,,,,,,,425,,,,,,,,,,,,,,
80620,,,,,,,,,,,,,122,237,211,,,,,,,,,,,,,,
80624,,,,,,,,,,,,,696,649,1008,,,,,,,,,,,,,,
80634,,,,,,,,,,,9,20,14,11,9,,,,,,,,,,,79,175,182,519
80635,,,,,,,,,,,5,22,15,50,42,,,,,,,,,,,57,46,163,297
80644,,,,,,,,,,,,,906,,1191,,,,,,,,,,,,,,
80647,,,,,,,,,,,,,283,,,,,,,,,,,,,,,,
80648,,,,,,,,,,,,,505,1181,,,,,,,,,,,,,,,
80652,,,,,,,,,,,,,86,300,90,,,,,,,,,,,,,261,13
80653,,,,,,,,,,,,,,493,,,,,,,,,,,,,,,
80654,,,,,,,,,,,,,,318,347,,,,,,,,,,,,,,
80656,,,,,,,,,,,92,457,,1044,1116,,,,,,,,,,,,,,
80658,,,,,,,,,,,263,,,,,,,,,,,,,,,,,,
80659,,,,,,,,,,,,1712,1777,,,,,,,,,,,,,,,,
80660,,,,,,,,,,,234,295,170,209,147,,,,,,,,,,,,77,131,327
80664,,,,,,,,,,,1034,466,715,724,1155,,,,,,,,,,,,307,609,999
80666,,,,,,,,,,,1161,,,,,,,,,,,,,,,,,,
80667,,,,,,,,,,,405,,,,,,,,,,,,,,,,,,
80669,,,,,,,,,,,1034,,,,,,,,,,,,,,,,,,
80670,,,,,,,,,,,391,1007,872,1350,1370,,,,,,,,,,,,,,
80671,,,,,,,,,,,,480,552,284,343,,,,,,,,,,,,,85,100
80676,,,,,,,,,,,,1136,,990,784,,,,,,,,,,,,,,318
80677,,,,,,,,,,,629,932,640,987,,,,,,,,,,,,,136,921,
80679,,,,,,,,,,,1034,,,,,,,,,,,,,,,,,,
80681,,,,,,,,,,,1034,,,,,,,,,,,,,,,,,,
80688,,,,,,,,,,,2179,,,,,,,,,,,,,,,,,,
80692,,,,,,,,,,,36,23,89,,,,,,,,,,,,,,,,
80705,,,,,,,,,,,,8,7,9,4,,,,,,,,,,,,2,6,4
80706,,,,,,,,,,,,,,15,9,,,,,,,,,,,,,,2
