ID,2013 Pořadí skokani,2013 Pořadí skokani kraj,2013 Pořadí skokani kategorie,2013 Pořadí skokani kraj kategorie,2014 Pořadí skokani,2014 Pořadí skokani kraj,2014 Pořadí skokani kategorie,2014 Pořadí skokani kraj kategorie,2015 Pořadí skokani,2015 Pořadí skokani kraj,2015 Pořadí skokani kategorie,2015 Pořadí skokani kraj kategorie,2016 Pořadí skokani,2016 Pořadí skokani kraj,2016 Pořadí skokani kategorie,2016 Pořadí skokani kraj kategorie,2017 Pořadí skokani,2017 Pořadí skokani kraj,2017 Pořadí skokani kategorie,2017 Pořadí skokani kraj kategorie,2018 Pořadí skokani,2018 Pořadí skokani kraj,2018 Pořadí skokani kategorie,2018 Pořadí skokani kraj kategorie,2019 Pořadí skokani,2019 Pořadí skokani kraj,2019 Pořadí skokani kategorie,2019 Pořadí skokani kraj kategorie,2020 Pořadí skokani,2020 Pořadí skokani kraj,2020 Pořadí skokani kategorie,2020 Pořadí skokani kraj kategorie,2021 Pořadí skokani,2021 Pořadí skokani kraj,2021 Pořadí skokani kategorie,2021 Pořadí skokani kraj kategorie,2022 Pořadí skokani,2022 Pořadí skokani kraj,2022 Pořadí skokani kategorie,2022 Pořadí skokani kraj kategorie,2023 Pořadí skokani,2023 Pořadí skokani kraj,2023 Pořadí skokani kategorie,2023 Pořadí skokani kraj kategorie,2024 Pořadí skokani,2024 Pořadí skokani kraj,2024 Pořadí skokani kategorie,2024 Pořadí skokani kraj kategorie,2025 Pořadí skokani,2025 Pořadí skokani kraj,2025 Pořadí skokani kategorie,2025 Pořadí skokani kraj kategorie,2026 Pořadí skokani,2026 Pořadí skokani kraj,2026 Pořadí skokani kategorie,2026 Pořadí skokani kraj kategorie
53510,,,,,2770,390,,,3080,426,,,2005,258,,,5993,785,,,7406,992,,,3763,542,,,3006,424,,,3102,491,,,815,128,,,7471,1095,,,5200,716,,,6494,887,,,2080,286,,
44291,,,,,2770,408,422,62,6493,1002,663,109,,,,,9014,1219,,,636,87,,,3519,455,,,8918,1138,,,787,114,,,2755,364,,,6928,838,,,4330,517,,,4982,594,,,1854,209,,
44087,,,,,2770,308,,,6765,743,,,2400,242,,,5312,544,,,6637,674,,,6437,599,,,2388,233,,,,,,,,,,,,,,,,,,,,,,,,,,
60243,,,,,2770,390,,,5302,730,,,1131,135,,,5312,702,,,2795,350,,,6339,921,,,585,74,,,2475,392,,,2795,423,,,1134,150,,,6412,910,,,5350,710,,,7019,982,,
8073,,,,,2770,308,,,7832,857,,,2986,308,,,6773,698,,,1118,130,,,6542,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10032,,,,,2770,178,,,7840,486,,,4174,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55175,,,,,2770,390,,,1259,173,,,7001,938,,,8956,1198,,,6273,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11947,,,,,2770,308,,,7281,800,,,4278,432,,,4997,514,,,9423,946,,,1811,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32152,,,,,2770,390,,,3797,517,,,7884,1066,,,8681,1169,,,,,,,,,,,4416,639,,,5472,879,,,1626,257,,,4075,585,,,4920,685,,,9149,1309,,,,,,
59131,,,,,2839,314,,,3652,277,,,2772,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3251,,,,,2839,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51908,,,,,2839,417,,,2994,486,,,7001,958,,,7127,969,,,4339,555,,,1712,212,,,8379,1062,,,,,,,,,,,8019,1002,,,8830,1110,,,,,,,,,,
45559,,,,,2839,417,230,32,170,20,108,10,228,36,131,23,9258,1251,782,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47033,,,,,2839,23,,,7238,66,,,5533,263,,,3449,197,,,5992,384,,,3669,237,,,8809,521,,,,,,,,,,,1723,95,,,2085,119,,,8745,502,,,2035,98,,
35793,,,,,2839,183,,,1120,86,,,3351,271,,,269,16,,,524,37,,,6810,501,,,5026,393,,,,,,,,,,,,,,,3850,263,,,5264,361,,,1516,133,,
48084,,,,,2839,179,,,5698,357,,,3432,183,,,3857,186,,,7265,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48141,,,,,2839,183,,,3561,258,,,5432,438,,,6611,515,,,3708,288,,,3852,280,,,2250,174,,,,,,,,,,,8249,569,,,7638,525,,,2633,173,,,2562,207,,
38429,,,,,2839,201,,,7470,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5088,344,,,2143,187,,,4321,295,,,5671,369,,
48232,,,,,2839,179,,,6653,402,,,6698,353,,,,,,,,,,,1979,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47181,,,,,2839,314,109,28,668,70,167,35,8637,921,325,64,1300,139,301,49,6933,703,525,90,6437,599,694,96,5441,501,638,93,195,33,,,5139,543,,,151,17,,,1098,120,,,6236,561,,,4468,395,,
31866,,,,,2839,179,,,4615,290,,,8162,437,,,4797,245,,,1349,59,,,1923,97,,,4416,214,,,,,,,,,,,,,,,,,,,,,,,,,,
38327,,,,,2839,417,,,3231,531,,,2840,387,,,8215,1113,,,9005,1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46609,,,,,2839,314,341,66,5459,596,461,88,1203,145,344,56,3449,364,524,84,1052,124,,,7670,740,,,3700,344,,,2725,284,,,2947,305,,,887,95,,,7443,670,,,870,92,,,8098,728,,
10252,,,,,2910,205,,,7470,475,,,,,,,,,,,232,11,,,2629,166,,,5974,378,,,,,,,,,,,7396,511,,,8992,643,,,1084,82,,,2080,140,,
21540,,,,,2910,322,,,5379,583,,,7252,755,,,5312,544,,,8940,904,,,4218,393,,,6799,649,,,4075,418,,,,,,,,,,,308,36,,,4982,424,,,5579,484,,
31303,,,,,2910,322,,,3080,323,,,6278,641,,,8266,857,,,445,69,,,7968,778,,,1628,169,,,1901,208,,,1668,173,,,7524,683,,,8764,808,,,3256,283,,,3545,311,,
8595,,,,,2910,426,,,6979,1086,,,579,83,,,5691,783,,,8576,1120,,,2972,368,,,4416,564,,,,,,,,,,,,,,,,,,,,,,,7666,920,,
48092,,,,,2910,184,,,7028,427,,,692,31,,,1107,91,,,766,53,,,5475,403,,,4907,244,,,,,,,,,,,7524,403,,,907,60,,,2317,156,,,8310,586,,
45581,,,,,2910,426,,,7403,1149,,,8162,1118,,,5793,795,,,4339,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59167,,,,,2910,227,,,4281,305,,,2075,146,,,6192,410,,,1118,68,,,1045,75,,,2059,145,,,382,20,,,3096,182,,,1016,74,,,4920,367,,,3507,280,,,7937,614,,
56929,,,,,2910,184,,,2908,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43942,,,,,2910,322,,,3888,418,,,6857,715,,,3746,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15734,,,,,2910,255,,,,,,,,,,,2356,178,,,7406,506,,,941,80,,,8986,625,,,5176,465,,,5100,467,,,,,,,,,,,,,,,,,,
21646,,,,,2910,426,,,7316,1135,,,2611,355,,,7786,1055,,,9439,1230,,,,,,,,,,,4171,571,,,,,,,1723,217,,,8308,1026,,,7302,903,,,2432,279,,
54997,,,,,151,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23714,,,,,2910,426,,,3888,627,,,5338,731,,,3278,443,,,3819,494,,,9108,1171,,,5332,667,,,,,,,,,,,9126,1166,,,5200,636,,,4695,563,,,5307,629,,
25698,,,,,2910,426,,,5698,891,,,2986,409,,,2839,373,,,6637,858,,,8627,1102,,,5332,667,,,,,,,,,,,7916,982,,,,,,,,,,,,,,
43940,,,,,2910,322,,,1378,139,,,1628,184,,,7046,722,,,6540,660,,,5475,505,,,1998,197,,,475,62,,,892,105,,,7916,721,,,6127,546,,,8261,762,,,1691,159,,
47006,,,,,151,6,69,5,147,6,,,363,13,,,53,2,,,333,19,,,427,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47056,,,,,2910,24,233,4,515,6,206,5,5533,263,479,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41714,,,,,2910,24,,,3561,33,,,4949,242,,,5793,311,,,,,,,,,,,8066,481,,,,,,,,,,,6099,354,,,,,,,,,,,,,,
52228,,,,,2981,211,,,5459,328,,,2699,150,,,8117,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44077,,,,,2981,333,,,6208,682,,,6857,715,,,6361,658,,,3997,399,,,7579,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13377,,,,,2981,434,,,5144,814,,,7165,980,,,7348,998,,,6432,831,,,7245,921,,,4609,586,,,1901,247,,,4982,677,,,2332,280,,,6222,765,,,7942,981,,,7666,920,,
58368,,,,,2981,428,,,6010,831,,,1628,203,,,6611,869,,,788,91,,,6339,921,,,4817,704,,,737,117,,,1958,301,,,5727,806,,,6821,961,,,3019,395,,,,,,
60116,,,,,2981,190,,,6085,379,,,7338,392,,,4797,245,,,1815,84,,,6339,331,,,,,,,,,,,,,,,,,,,,,,,,,,,7174,395,,
45582,,,,,2981,434,,,3561,579,,,4465,623,,,6683,911,,,7337,963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45382,,,,,2981,128,,,6288,270,,,1628,63,,,2356,89,,,6357,262,,,3669,133,,,4212,151,,,843,33,,,4119,137,,,8653,291,,,7443,256,,,7899,275,,,,,,
55110,,,,,2981,428,,,7942,1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49052,,,,,2981,190,,,2908,210,,,722,47,,,2492,215,,,2168,162,,,3763,269,,,1688,125,,,2725,73,,,4161,103,,,1348,87,,,8366,575,,,8660,595,,,7251,504,,
20792,,,,,2981,434,,,2572,415,,,5533,752,,,6773,920,,,3819,494,,,4121,533,,,7144,887,,,,,,,,,,,6513,787,,,,,,,,,,,,,,
46629,,,,,2981,333,,,2028,201,,,5893,587,,,5691,587,,,4531,456,,,3146,298,,,9173,878,,,976,105,,,4782,504,,,5369,469,,,3752,342,,,5350,455,,,7314,665,,
60385,,,,,2981,333,,,4053,432,,,2914,297,,,7046,722,,,2038,214,,,5966,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19703,,,,,2981,434,,,5302,833,,,8032,1099,,,5406,742,,,6748,876,,,8086,1027,,,5551,695,,,,,,,,,,,,,,,,,,,,,,,,,,
43477,,,,,2981,201,,,986,60,,,6179,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13592,,,,,2981,333,,,6010,654,,,2986,308,,,6683,688,,,8353,847,,,4030,368,,,,,,,,,,,3781,389,,,4340,382,,,4225,384,,,5647,489,,,6505,569,,
54761,,,,,2981,333,,,622,69,,,9112,977,,,,,,,,,,,385,47,,,553,70,,,1196,133,,,4584,479,,,116,12,,,2221,222,,,5456,472,,,4360,385,,
59512,,,,,2981,428,,,5459,749,,,8251,1122,,,3449,451,,,5111,659,,,7579,1108,,,5551,817,,,,,,,,,,,,,,,,,,,,,,,,,,
39240,,,,,2981,333,,,5379,583,,,6778,698,,,9181,959,,,6540,660,,,4121,381,,,3154,294,,,2725,284,,,2947,305,,,7396,669,,,3196,294,,,5552,476,,,3819,341,,
35211,,,,,2981,333,,,4863,516,,,2254,230,,,2492,264,,,8252,834,,,6150,569,,,250,41,,,,,,,,,,,4529,398,,,5681,514,,,5647,489,,,,,,
41246,,,,,2981,428,,,177,23,,,6521,875,,,3660,482,,,8448,1130,,,1752,253,,,2554,351,,,4451,713,,,4865,782,,,3153,448,,,1746,229,,,7990,1132,,,8434,1197,,
43991,,,,,2981,333,,,6085,664,,,297,43,,,7348,759,,,7179,726,,,667,77,,,7233,695,,,5346,568,,,2755,287,,,814,87,,,3196,294,,,3599,314,,,5307,467,,
8936,,,,,2981,434,,,6429,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27563,,,,,2981,434,,,3080,501,,,4369,609,,,8941,1209,,,339,38,,,8980,1157,,,2554,337,,,1781,232,,,3096,421,,,4605,562,,,6320,775,,,7379,913,,,4567,524,,
11302,,,,,2981,201,,,2320,147,,,4569,243,,,7488,414,,,7031,445,,,2173,129,,,1628,92,,,,,,,,,,,4529,306,,,8443,507,,,1736,91,,,6768,434,,
36626,,,,,3065,450,,,3231,531,,,6698,919,,,2302,311,,,4156,540,,,2371,297,,,7144,887,,,,,,,,,,,7471,904,,,6320,775,,,3330,414,,,7545,907,,
45573,,,,,3065,450,,,6549,1009,,,8637,1184,,,,,,,,,,,,,,,2871,367,,,3311,445,,,3781,512,,,7599,926,,,1693,217,,,2924,369,,,9136,1104,,
59442,,,,,3065,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37270,,,,,3065,440,,,1645,225,,,4369,579,,,9174,1227,,,2296,280,,,9277,1342,,,5026,740,,,1196,184,,,1793,277,,,3306,474,,,8083,1162,,,5552,742,,,4181,588,,
44079,,,,,3065,346,,,4448,470,,,3732,379,,,6773,698,,,7703,776,,,1979,199,,,,,,,,,,,,,,,9176,862,,,,,,,,,,,,,,
48237,,,,,3065,195,,,6155,417,,,3053,243,,,1250,103,,,5434,428,,,2629,187,,,4416,355,,,,,,,,,,,7867,545,,,2900,201,,,8628,594,,,4567,313,,
19348,,,,,3065,450,,,2697,433,,,8439,1158,,,5406,742,,,2168,290,,,4518,585,,,8066,1014,,,,,,,,,,,,,,,,,,,,,,,,,,
10200,,,,,3065,193,,,1420,98,,,6857,361,,,8549,436,,,7179,349,,,3669,190,,,4817,237,,,,,,,,,,,,,,,,,,,,,,,,,,
20062,,,,,160,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54890,,,,,3065,346,442,79,3478,375,495,88,6608,681,,,6454,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41972,,,,,3065,291,,,2572,228,,,3192,259,,,2492,194,,,9246,673,,,2567,185,,,8953,660,,,,,,,,,,,679,49,,,8407,610,,,5350,404,,,8058,603,,
41090,,,,,3065,217,,,4281,259,,,310,9,,,5793,322,,,6637,411,,,5041,296,,,7411,458,,,,,,,,,,,2652,195,,,609,49,,,3599,242,,,4991,320,,
52172,,,,,3065,450,,,466,79,,,3432,473,,,3559,480,,,3708,482,,,3054,381,,,8196,1031,,,,,,,,,,,2263,274,,,5775,696,,,7097,872,,,6505,783,,
50784,,,,,3065,193,31,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57931,,,,,3136,197,,,2637,169,,,5338,291,,,1786,95,,,2096,70,,,,,,,,,,,,,,,,,,,5820,313,,,2398,118,,,1434,65,,,7387,411,,
58973,,,,,3136,293,,,7316,661,,,8476,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56128,,,,,3136,450,,,3968,536,,,6179,837,,,6532,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56354,,,,,3136,450,,,1867,260,,,5893,802,,,3115,414,,,985,119,,,4325,636,,,920,126,,,5138,826,,,410,60,,,4983,710,,,2610,356,,,7899,1120,,,1267,166,,
20834,,,,,3136,26,,,6085,52,,,6608,312,,,1621,95,,,6637,418,,,8512,520,,,2180,135,,,1111,58,,,4476,227,,,6186,362,,,7761,446,,,4510,249,,,2623,130,,
51878,,,,,3136,456,,,668,125,,,,,,,,,,,4339,555,,,3235,416,,,4297,552,,,,,,,,,,,4075,504,,,7140,872,,,6582,808,,,5671,674,,
47207,,,,,3136,220,,,6429,413,,,,,,,,,,,2648,167,,,2044,118,,,,,,,,,,,,,,,5918,397,,,2085,117,,,3846,230,,,1854,118,,
35701,,,,,3136,456,,,,,,,,,,,3449,282,,,6432,499,,,1494,105,,,3516,279,,,,,,,,,,,5545,399,,,2900,201,,,7302,492,,,1191,101,,
5426,,,,,3136,224,,,4448,271,,,,,,,,,,,8624,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45602,,,,,3136,456,353,49,,,,,,,,,543,70,,,5313,677,,,292,35,,,2317,304,,,,,,,,,,,,,,,,,,,,,,,,,,
55732,,,,,3136,456,,,582,107,,,5893,804,,,2571,338,,,2795,368,,,2762,338,,,9173,1174,,,3670,504,,,4728,641,,,7524,914,,,6661,811,,,7246,897,,,3121,363,,
44162,,,,,3136,456,113,18,4281,683,124,18,209,33,101,17,3660,500,280,32,3620,476,431,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43295,,,,,3136,224,,,3478,215,,,3501,190,,,5406,298,,,7179,443,,,7751,454,,,1474,89,,,,,,,,,,,,,,,,,,,6942,458,,,,,,
45396,,,,,3136,140,,,6155,262,,,3732,143,,,5615,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17562,,,,,3136,197,,,4448,275,,,8162,437,,,7611,392,,,6933,335,,,3593,182,,,5332,265,,,,,,,,,,,6446,354,,,,,,,,,,,,,,
18884,,,,,3204,470,,,2994,486,,,1038,146,,,8781,1183,,,4531,581,,,4121,533,,,4113,519,,,,,,,,,,,7599,926,,,4423,531,,,4616,554,,,5307,629,,
7549,,,,,3204,144,,,3561,161,,,8511,346,,,3660,144,,,5111,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13510,,,,,3204,229,,,3561,219,,,4661,256,,,3746,200,,,4912,308,,,4218,251,,,3154,202,,,3428,242,,,3200,233,,,7471,518,,,1746,147,,,8491,539,,,3819,253,,
48226,,,,,3204,203,,,3317,209,,,8331,449,,,6085,315,,,360,14,,,2044,106,,,5772,293,,,,,,,,,,,5282,283,,,5492,292,,,2257,124,,,4181,248,,
6766,,,,,3204,357,,,4281,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59395,,,,,3204,460,,,3561,485,,,1278,157,,,6280,823,,,5006,652,,,1284,175,,,3006,424,,,,,,,,,,,8059,1182,,,5872,827,,,516,66,,,1465,203,,
44387,,,,,3204,301,451,37,6549,600,670,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56867,,,,,165,5,,,285,7,,,405,11,,,140,4,,,215,7,,,31,2,,,62,3,,,134,3,,,293,7,,,273,4,,,180,4,,,172,5,,,280,7,,
17023,,,,,3204,357,,,2513,257,,,8680,929,,,1215,135,,,9520,963,,,1538,157,,,3516,321,,,,,,,,,,,5187,455,,,6412,573,,,7097,641,,,6422,562,,
5437,,,,,3204,277,,,466,49,,,3053,207,,,6683,455,,,3918,266,,,5767,399,,,7233,505,,,5176,465,,,,,,,,,,,,,,,,,,,,,,
13550,,,,,3271,483,,,4694,744,,,5338,731,,,2667,355,,,5635,717,,,7161,912,,,6339,788,,,3102,410,,,1119,131,,,7015,849,,,4717,567,,,8598,1067,,,,,,
46354,,,,,3271,312,,,4952,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23134,,,,,3271,470,,,,,,,,,,,8354,1117,,,7484,1004,,,4610,674,,,4014,586,,,,,,,,,,,585,69,,,6127,865,,,1736,226,,,2623,362,,
1917,,,,,3271,60,,,5459,114,,,7078,115,,,2571,46,,,8624,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48079,,,,,3271,206,,,1973,132,,,1941,99,,,4430,222,,,2939,143,,,4218,227,,,8918,479,,,1111,56,,,1396,72,,,5088,271,,,5592,298,,,4044,246,,,4004,233,,
9511,,,,,3271,145,,,5861,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5681,190,,,4417,142,,,3463,105,,
14037,,,,,3271,483,,,1259,214,,,7981,1089,,,4430,361,,,8624,646,,,882,58,,,1907,144,,,,,,,,,,,2527,169,,,8308,571,,,8922,617,,,7666,535,,
11642,,,,,3271,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59126,,,,,3271,362,,,5459,596,,,1809,196,,,1035,121,,,7179,726,,,2113,209,,,2388,233,,,550,70,,,3990,415,,,6621,581,,,2267,228,,,5757,502,,,5853,501,,
57364,,,,,3271,285,,,3398,259,,,6090,425,,,5096,350,,,5006,342,,,6437,938,,,3330,477,,,3428,538,,,4619,739,,,7916,1160,,,,,,,,,,,,,,
56464,,,,,3271,206,,,2133,142,,,4569,240,,,238,4,,,6748,323,,,3852,209,,,4609,225,,,635,32,,,3238,162,,,3153,164,,,2676,130,,,2569,149,,,858,44,,
48087,,,,,3271,206,,,7028,427,,,1324,67,,,7197,371,,,1757,78,,,2371,123,,,7942,424,,,5047,247,,,1755,91,,,1959,96,,,8207,430,,,7454,410,,,4468,259,,
13883,,,,,3271,362,,,7682,840,,,8215,877,,,3449,364,,,6852,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43398,,,,,3271,229,,,2697,170,,,5728,312,,,4519,248,,,5222,340,,,2441,145,,,8441,505,,,,,,,,,,,6928,454,,,6661,415,,,2633,153,,,8846,545,,
60597,,,,,3271,362,,,328,43,,,4088,412,,,6874,706,,,5313,521,,,3763,354,,,4297,400,,,,,,,,,,,4249,373,,,3423,310,,,6236,561,,,2129,190,,
31251,,,,,3271,362,,,6493,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3431,,,,,3346,214,,,4206,265,,,5650,311,,,2962,150,,,2572,114,,,3763,202,,,2871,135,,,4365,218,,,2516,121,,,6846,372,,,2676,130,,,1338,61,,,6505,369,,
32874,,,,,3346,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57875,,,,,174,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48109,,,,,3346,214,362,33,248,37,152,23,7528,1032,728,108,2839,373,,,493,63,,,8086,1027,,,6799,850,,,,,,,,,,,,,,,,,,,,,,,,,,
44102,,,,,3346,374,,,6493,716,,,,,,,,,,,8576,864,,,7420,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43586,,,,,3346,253,,,7499,555,,,,,,,7197,476,,,7560,503,,,5682,379,,,8683,603,,,,,,,,,,,,,,,,,,,,,,,,,,
19786,,,,,3346,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29420,,,,,174,20,,,226,34,,,193,25,,,322,32,,,194,21,,,129,11,,,242,30,,,237,28,,,224,32,,,183,30,,,120,13,,,410,57,,,97,11,,
45552,,,,,3346,489,,,4783,759,,,1519,207,,,5406,742,,,7484,984,,,2173,266,,,8634,1103,,,2110,277,,,1215,143,,,1959,238,,,7568,931,,,6844,850,,,,,,
6788,,,,,3346,374,,,7646,834,,,5130,516,,,8215,848,,,2296,242,,,5966,547,,,7998,765,,,,,,,,,,,6513,570,,,7568,686,,,6773,612,,,3657,322,,
18719,,,,,3346,374,,,6208,682,,,6857,715,,,8742,911,,,7914,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6444,,,,,3346,374,,,2908,304,,,3904,394,,,8655,899,,,2232,235,,,4916,469,,,8066,771,,,,,,,,,,,1621,153,,,4330,397,,,7656,701,,,5112,449,,
57904,,,,,3346,489,,,4448,708,,,5893,804,,,8266,1121,,,2038,273,,,845,104,,,9278,1187,,,3428,460,,,4865,657,,,169,20,,,4717,567,,,7723,947,,,2432,279,,
12257,,,,,3346,489,,,3797,612,,,7884,1072,,,8354,1133,,,7179,941,,,7492,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48784,,,,,3346,236,,,2572,157,,,5809,315,,,,,,,,,,,7670,450,,,7411,458,,,,,,,,,,,3393,238,,,4612,367,,,1338,102,,,7738,491,,
57592,,,,,3346,253,,,5045,360,,,108,8,,,6361,420,,,2795,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,,,,,3408,380,,,4128,442,,,4278,432,,,1979,211,,,4531,456,,,7670,740,,,9622,929,,,2847,297,,,5353,571,,,,,,,,,,,,,,,,,,
52105,,,,,3408,499,,,7646,1189,,,,,,,,,,,3819,494,,,2629,325,,,7882,988,,,507,78,,,3781,512,,,8059,1008,,,347,48,,,1896,236,,,6152,741,,
57123,,,,,180,25,,,407,55,,,88,12,,,227,31,,,258,32,,,129,18,,,31,4,,,,,,,,,,,399,50,,,79,12,,,454,54,,,429,51,,
59621,,,,,3408,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58716,,,,,3408,241,,,3718,227,,,3501,190,,,1010,67,,,5222,330,,,8942,523,,,1854,115,,,,,,,,,,,2129,168,,,5398,410,,,8311,528,,,7251,453,,
10201,,,,,3408,217,,,7733,477,,,6940,368,,,1344,71,,,7337,358,,,1136,59,,,8066,429,,,2475,123,,,4703,226,,,2067,102,,,7761,410,,,3168,190,,,6853,381,,
10498,,,,,3408,380,,,4053,432,,,3501,356,,,2492,264,,,6174,617,,,2173,212,,,9195,881,,,4451,460,,,4299,451,,,3306,301,,,7140,642,,,4785,411,,,7814,706,,
52328,,,,,3408,322,,,3561,320,,,5893,467,,,7559,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51871,,,,,3472,509,,,5302,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28507,,,,,3472,509,,,2028,332,,,5533,752,,,1522,211,,,7179,941,,,971,125,,,4113,519,,,,,,,,,,,2067,251,,,4810,582,,,7174,882,,,6505,783,,
27364,,,,,3472,387,,,6825,751,,,6446,664,,,6874,706,,,6432,647,,,3763,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58236,,,,,182,26,,,352,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334,,,,,3472,248,,,,,,,,,,,1786,104,,,8353,533,,,7492,461,,,1528,102,,,,,,,,,,,3986,220,,,8640,504,,,4510,249,,,7600,420,,
59392,,,,,3472,499,,,1558,215,,,4278,567,,,6966,922,,,3440,432,,,6725,980,,,1998,273,,,2475,392,,,,,,,,,,,,,,,,,,,,,,
37275,,,,,3472,499,,,2133,304,,,7252,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55625,,,,,3472,387,,,1020,103,,,6090,608,,,7046,722,,,2572,262,,,667,77,,,984,118,,,1038,115,,,3000,311,,,3230,290,,,5200,471,,,5088,429,,,2432,210,,
44047,,,,,3472,218,,,1335,92,,,5893,316,,,4997,257,,,7179,349,,,9108,495,,,4212,204,,,475,25,,,2708,136,,,6696,364,,,8083,428,,,758,35,,,5112,304,,
25034,,,,,3472,509,,,7316,1135,,,7407,1011,,,543,70,,,4616,589,,,6339,811,,,4817,609,,,,,,,,,,,1914,234,,,1174,162,,,1736,216,,,583,73,,
49899,,,,,3472,499,,,2320,329,,,2840,383,,,9014,1203,,,1437,179,,,3417,489,,,,,,,,,,,5187,837,,,,,,,,,,,,,,,,,,
47173,,,,,3472,387,,,386,50,,,8381,889,,,8781,916,,,5816,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52979,,,,,3472,222,,,6085,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14052,,,,,3547,522,,,4694,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
